UASG,Modalidade da Licitação,Número do Aviso da Licitação,Identificador da Licitação,Número Item Licitação,Tipo do Pregão,Situação do Aviso,Objeto,Código do Item no Catálogo,Informações Gerais,Número do Processo,Tipo de Recurso,Número de Itens na Licitação,Nome do Responsável,Função do Responsável,Data de Entrega do Edital,Endereço de Entrega do Edital,Data de Abertura da Proposta,Data de Entrega da Proposta,Data de Publicação,Itens da licitação > uri
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2010,12004105000022010,120,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico para formalização de registro de preços, do tip o menor preço unitário por item, referente à aq uisição de material de consumo hospitalar.",137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000051201018,Nacional,127,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,07/06/2010 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",18/06/2010 09:00,07/06/2010 08:00,07/06/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2010,12004105000022010,121,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico para formalização de registro de preços, do tip o menor preço unitário por item, referente à aq uisição de material de consumo hospitalar.",137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000051201018,Nacional,127,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,07/06/2010 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",18/06/2010 09:00,07/06/2010 08:00,07/06/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2010,12004105000022010,122,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico para formalização de registro de preços, do tip o menor preço unitário por item, referente à aq uisição de material de consumo hospitalar.",137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000051201018,Nacional,127,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,07/06/2010 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",18/06/2010 09:00,07/06/2010 08:00,07/06/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2010,12004105000022010,123,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico para formalização de registro de preços, do tip o menor preço unitário por item, referente à aq uisição de material de consumo hospitalar.",137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000051201018,Nacional,127,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,07/06/2010 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",18/06/2010 09:00,07/06/2010 08:00,07/06/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2010,12004105000022010,124,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico para formalização de registro de preços, do tip o menor preço unitário por item, referente à aq uisição de material de consumo hospitalar.",137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000051201018,Nacional,127,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,07/06/2010 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",18/06/2010 09:00,07/06/2010 08:00,07/06/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2010,12004105000022010,125,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico para formalização de registro de preços, do tip o menor preço unitário por item, referente à aq uisição de material de consumo hospitalar.",137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000051201018,Nacional,127,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,07/06/2010 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",18/06/2010 09:00,07/06/2010 08:00,07/06/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2010,12004105000022010,126,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico para formalização de registro de preços, do tip o menor preço unitário por item, referente à aq uisição de material de consumo hospitalar.",137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000051201018,Nacional,127,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,07/06/2010 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",18/06/2010 09:00,07/06/2010 08:00,07/06/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2010,12004105000022010,127,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico para formalização de registro de preços, do tip o menor preço unitário por item, referente à aq uisição de material de consumo hospitalar.",137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000051201018,Nacional,127,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,07/06/2010 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",18/06/2010 09:00,07/06/2010 08:00,07/06/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2011,12004105000022011,1,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico do tipo menor preço por grupo para aquisição de material farmacológico para atendimento ao Pos to Médico da Vila Azul e ao Hospital de Aeronáu tica dos Afonsos.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433004886201111,Nacional,91,MARCO ARTHUR DE MARCO RANGEL CEL MED                                                          ,Ordenador de Despesas                                                                         ,13/05/2011 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",25/05/2011 10:01,13/05/2011 08:00,13/05/2011,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2011,12004105000022011,2,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico do tipo menor preço por grupo para aquisição de material farmacológico para atendimento ao Pos to Médico da Vila Azul e ao Hospital de Aeronáu tica dos Afonsos.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433004886201111,Nacional,91,MARCO ARTHUR DE MARCO RANGEL CEL MED                                                          ,Ordenador de Despesas                                                                         ,13/05/2011 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",25/05/2011 10:01,13/05/2011 08:00,13/05/2011,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2011,12004105000022011,3,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico do tipo menor preço por grupo para aquisição de material farmacológico para atendimento ao Pos to Médico da Vila Azul e ao Hospital de Aeronáu tica dos Afonsos.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433004886201111,Nacional,91,MARCO ARTHUR DE MARCO RANGEL CEL MED                                                          ,Ordenador de Despesas                                                                         ,13/05/2011 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",25/05/2011 10:01,13/05/2011 08:00,13/05/2011,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2011,12004105000022011,4,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico do tipo menor preço por grupo para aquisição de material farmacológico para atendimento ao Pos to Médico da Vila Azul e ao Hospital de Aeronáu tica dos Afonsos.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433004886201111,Nacional,91,MARCO ARTHUR DE MARCO RANGEL CEL MED                                                          ,Ordenador de Despesas                                                                         ,13/05/2011 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",25/05/2011 10:01,13/05/2011 08:00,13/05/2011,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2011,12004105000022011,5,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico do tipo menor preço por grupo para aquisição de material farmacológico para atendimento ao Pos to Médico da Vila Azul e ao Hospital de Aeronáu tica dos Afonsos.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433004886201111,Nacional,91,MARCO ARTHUR DE MARCO RANGEL CEL MED                                                          ,Ordenador de Despesas                                                                         ,13/05/2011 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",25/05/2011 10:01,13/05/2011 08:00,13/05/2011,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2011,12004105000022011,6,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico do tipo menor preço por grupo para aquisição de material farmacológico para atendimento ao Pos to Médico da Vila Azul e ao Hospital de Aeronáu tica dos Afonsos.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433004886201111,Nacional,91,MARCO ARTHUR DE MARCO RANGEL CEL MED                                                          ,Ordenador de Despesas                                                                         ,13/05/2011 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",25/05/2011 10:01,13/05/2011 08:00,13/05/2011,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2011,12004105000022011,7,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico do tipo menor preço por grupo para aquisição de material farmacológico para atendimento ao Pos to Médico da Vila Azul e ao Hospital de Aeronáu tica dos Afonsos.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433004886201111,Nacional,91,MARCO ARTHUR DE MARCO RANGEL CEL MED                                                          ,Ordenador de Despesas                                                                         ,13/05/2011 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",25/05/2011 10:01,13/05/2011 08:00,13/05/2011,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2011,12004105000022011,8,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico do tipo menor preço por grupo para aquisição de material farmacológico para atendimento ao Pos to Médico da Vila Azul e ao Hospital de Aeronáu tica dos Afonsos.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433004886201111,Nacional,91,MARCO ARTHUR DE MARCO RANGEL CEL MED                                                          ,Ordenador de Despesas                                                                         ,13/05/2011 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",25/05/2011 10:01,13/05/2011 08:00,13/05/2011,
